date,equipment_id,etape,heures_operees,heures_cumulees,heures_depuis_maintenance,ratio_usure,panne,panne_sous_7j
2025-04-06,CAM-03,transport,13.32,8639.8,196.5,0.491,0,0
2025-04-06,CAM-04,transport,16.73,9458.3,383.6,0.959,0,0
2025-04-06,CAM-05,transport,17.47,9793.0,196.7,0.492,0,0
2025-04-06,CAM-06,transport,14.77,8870.1,315.6,0.789,0,1
2025-04-06,CAM-07,transport,17.59,10114.3,199.7,0.499,0,0
2025-04-06,CAM-08,transport,17.06,9784.7,33.4,0.084,0,0
2025-04-06,CAM-09,transport,14.05,10675.2,250.9,0.627,0,0
2025-04-06,CAM-10,transport,17.9,8996.9,437.2,1.093,0,1
2025-04-06,CAM-11,transport,21.22,8478.2,550.2,1.375,0,1
2025-04-06,CAM-12,transport,12.35,10278.2,12.3,0.031,0,1
2025-04-06,GEN-01,energie,20.27,11206.8,413.0,0.826,0,0
2025-04-06,GEN-02,energie,24.0,11789.6,413.0,0.826,0,0
2025-04-06,GEN-03,energie,22.73,11446.7,154.1,0.308,0,0
2025-04-07,FOR-01,forage,16.66,10365.1,97.9,0.392,0,0
2025-04-07,FOR-02,forage,14.51,8632.2,143.9,0.575,0,1
2025-04-07,FOR-03,forage,17.87,10634.6,71.5,0.286,0,0
2025-04-07,FOR-04,forage,15.97,9062.4,49.1,0.196,0,0
2025-04-07,PEL-01,chargement,21.31,8143.9,261.3,0.871,0,0
2025-04-07,PEL-02,chargement,20.14,8976.4,181.0,0.603,0,0
2025-04-07,PEL-03,chargement,16.88,8531.1,69.2,0.231,0,0
2025-04-07,PEL-04,chargement,15.64,10401.2,49.6,0.165,0,0
2025-04-07,PEL-05,chargement,22.93,9584.1,41.2,0.137,0,0
2025-04-07,CAM-01,transport,18.83,9221.4,174.1,0.435,0,0
2025-04-07,CAM-02,transport,0.0,8412.5,0.0,0.0,0,0
2025-04-07,CAM-03,transport,15.94,8655.7,212.5,0.531,0,0
2025-04-07,CAM-04,transport,21.0,9479.3,404.6,1.012,0,0
2025-04-07,CAM-05,transport,16.34,9809.3,213.1,0.533,0,0
2025-04-07,CAM-06,transport,16.39,8886.4,332.0,0.83,0,1
2025-04-07,CAM-07,transport,24.0,10138.3,223.7,0.559,0,0
2025-04-07,CAM-08,transport,19.55,9804.3,53.0,0.132,0,0
2025-04-07,CAM-09,transport,18.69,10693.9,269.6,0.674,0,0
2025-04-07,CAM-10,transport,12.42,9009.4,449.6,1.124,0,1
2025-04-07,CAM-11,transport,15.54,8493.8,565.7,1.414,0,1
2025-04-07,CAM-12,transport,17.03,10295.2,29.4,0.073,0,1
2025-04-07,GEN-01,energie,21.47,11228.3,434.5,0.869,0,0
2025-04-07,GEN-02,energie,19.22,11808.8,432.2,0.864,0,0
2025-04-07,GEN-03,energie,19.22,11465.9,173.4,0.347,0,0
2025-04-08,FOR-01,forage,20.79,10385.9,118.7,0.475,0,1
2025-04-08,FOR-02,forage,22.26,8654.4,166.1,0.665,0,1
2025-04-08,FOR-03,forage,16.55,10651.2,88.0,0.352,0,0
2025-04-08,FOR-04,forage,17.09,9079.5,66.2,0.265,0,0
2025-04-08,PEL-01,chargement,12.0,8155.9,273.3,0.911,0,0
2025-04-08,PEL-02,chargement,20.67,8997.1,201.7,0.672,0,0
2025-04-08,PEL-03,chargement,16.71,8547.9,86.0,0.287,0,0
2025-04-08,PEL-04,chargement,12.39,10413.6,61.9,0.206,0,0
2025-04-08,PEL-05,chargement,19.21,9603.3,60.4,0.201,0,0
2025-04-08,CAM-01,transport,18.71,9240.1,192.8,0.482,0,0
2025-04-08,CAM-02,transport,17.06,8429.5,17.1,0.043,0,0
2025-04-08,CAM-03,transport,18.96,8674.7,231.5,0.579,0,0
2025-04-08,CAM-04,transport,23.3,9502.6,427.9,1.07,0,0
2025-04-08,CAM-05,transport,20.17,9829.5,233.2,0.583,0,1
2025-04-08,CAM-06,transport,16.11,8902.6,348.1,0.87,0,1
2025-04-08,CAM-07,transport,20.61,10158.9,244.3,0.611,0,0
2025-04-08,CAM-08,transport,24.0,9828.3,77.0,0.192,0,0
2025-04-08,CAM-09,transport,19.48,10713.4,289.1,0.723,0,0
2025-04-08,CAM-10,transport,22.58,9031.9,472.2,1.18,0,1
2025-04-08,CAM-11,transport,0.0,8493.8,0.0,0.0,1,0
2025-04-08,CAM-12,transport,15.52,10310.7,44.9,0.112,0,1
2025-04-08,GEN-01,energie,22.21,11250.5,456.7,0.913,0,0
2025-04-08,GEN-02,energie,21.87,11830.7,454.1,0.908,0,0
2025-04-08,GEN-03,energie,22.8,11488.7,196.2,0.392,0,0
2025-04-09,FOR-01,forage,24.0,10409.9,142.7,0.571,0,1
2025-04-09,FOR-02,forage,13.02,8667.5,179.1,0.717,0,1
2025-04-09,FOR-03,forage,22.51,10673.7,110.5,0.442,0,0
2025-04-09,FOR-04,forage,18.3,9097.8,84.5,0.338,0,0
2025-04-09,PEL-01,chargement,16.54,8172.5,289.8,0.966,0,0
2025-04-09,PEL-02,chargement,16.71,9013.8,218.4,0.728,0,0
2025-04-09,PEL-03,chargement,16.34,8564.2,102.3,0.341,0,0
2025-04-09,PEL-04,chargement,20.41,10434.0,82.4,0.275,0,0
2025-04-09,PEL-05,chargement,22.44,9625.8,82.9,0.276,0,0
2025-04-09,CAM-01,transport,20.81,9261.0,213.6,0.534,0,0
2025-04-09,CAM-02,transport,15.25,8444.8,32.3,0.081,0,0
2025-04-09,CAM-03,transport,19.12,8693.8,250.6,0.626,0,0
2025-04-09,CAM-04,transport,0.0,9502.6,0.0,0.0,0,0
2025-04-09,CAM-05,transport,14.87,9844.3,248.1,0.62,0,1
2025-04-09,CAM-06,transport,16.99,8919.5,365.1,0.913,0,1
2025-04-09,CAM-07,transport,15.41,10174.3,259.7,0.649,0,0
2025-04-09,CAM-08,transport,18.66,9846.9,95.6,0.239,0,0
2025-04-09,CAM-09,transport,19.54,10733.0,308.6,0.772,0,0
2025-04-09,CAM-10,transport,0.0,9031.9,0.0,0.0,1,0
2025-04-09,CAM-11,transport,16.6,8510.4,16.6,0.041,0,0
2025-04-09,CAM-12,transport,15.16,10325.9,60.1,0.15,0,1
2025-04-09,GEN-01,energie,20.98,11271.4,477.7,0.955,0,0
2025-04-09,GEN-02,energie,24.0,11854.7,478.1,0.956,0,0
2025-04-09,GEN-03,energie,18.07,11506.8,214.2,0.428,0,0
2025-04-10,FOR-01,forage,19.85,10429.7,162.6,0.65,0,1
2025-04-10,FOR-02,forage,22.44,8689.9,201.6,0.806,0,1
2025-04-10,FOR-03,forage,18.18,10691.9,128.7,0.515,0,0
2025-04-10,FOR-04,forage,15.77,9113.5,100.2,0.401,0,0
2025-04-10,PEL-01,chargement,16.18,8188.7,306.0,1.02,0,0
2025-04-10,PEL-02,chargement,14.37,9028.1,232.7,0.776,0,0
2025-04-10,PEL-03,chargement,14.68,8578.9,117.0,0.39,0,0
2025-04-10,PEL-04,chargement,18.59,10452.6,100.9,0.336,0,0
2025-04-10,PEL-05,chargement,15.99,9641.8,98.9,0.33,0,0
2025-04-10,CAM-01,transport,15.36,9276.3,229.0,0.572,0,0
2025-04-10,CAM-02,transport,20.84,8465.6,53.2,0.133,0,0
2025-04-10,CAM-03,transport,15.45,8709.2,266.0,0.665,0,0
2025-04-10,CAM-04,transport,22.08,9524.7,22.1,0.055,0,0
2025-04-10,CAM-05,transport,17.43,9861.8,265.5,0.664,0,1
2025-04-10,CAM-06,transport,18.02,8937.6,383.1,0.958,0,1
2025-04-10,CAM-07,transport,17.08,10191.4,276.8,0.692,0,0
2025-04-10,CAM-08,transport,20.74,9867.7,116.4,0.291,0,0
2025-04-10,CAM-09,transport,14.78,10747.7,323.4,0.808,0,0
2025-04-10,CAM-10,transport,18.51,9050.5,18.5,0.046,0,0
2025-04-10,CAM-11,transport,24.0,8534.4,40.6,0.101,0,0
2025-04-10,CAM-12,transport,17.69,10343.6,77.7,0.194,0,1
2025-04-10,GEN-01,energie,23.08,11294.5,500.8,1.002,0,0
2025-04-10,GEN-02,energie,20.4,11875.1,498.5,0.997,0,0
2025-04-10,GEN-03,energie,22.35,11529.1,236.6,0.473,0,0
2025-04-11,FOR-01,forage,16.99,10446.7,179.5,0.718,0,1
2025-04-11,FOR-02,forage,0.0,8689.9,0.0,0.0,1,0
2025-04-11,FOR-03,forage,16.66,10708.5,145.4,0.582,0,1
2025-04-11,FOR-04,forage,20.05,9133.6,120.3,0.481,0,0
2025-04-11,PEL-01,chargement,15.69,8204.4,321.7,1.072,0,0
2025-04-11,PEL-02,chargement,19.06,9047.2,251.8,0.839,0,0
2025-04-11,PEL-03,chargement,13.97,8592.8,130.9,0.436,0,0
2025-04-11,PEL-04,chargement,18.28,10470.9,119.2,0.397,0,0
2025-04-11,PEL-05,chargement,15.99,9657.8,114.8,0.383,0,0
2025-04-11,CAM-01,transport,20.3,9296.6,249.3,0.623,0,0
2025-04-11,CAM-02,transport,18.21,8483.8,71.4,0.178,0,0
2025-04-11,CAM-03,transport,14.32,8723.5,280.3,0.701,0,0
2025-04-11,CAM-04,transport,20.04,9544.7,42.1,0.105,0,0
2025-04-11,CAM-05,transport,6.85,9868.6,272.4,0.681,0,1
2025-04-11,CAM-06,transport,0.0,8937.6,0.0,0.0,1,0
2025-04-11,CAM-07,transport,22.98,10214.4,299.8,0.749,0,0
2025-04-11,CAM-08,transport,15.08,9882.7,131.5,0.329,0,0
2025-04-11,CAM-09,transport,20.24,10768.0,343.6,0.859,0,0
2025-04-11,CAM-10,transport,15.87,9066.3,34.4,0.086,0,0
2025-04-11,CAM-11,transport,14.7,8549.1,55.3,0.138,0,0
2025-04-11,CAM-12,transport,14.99,10358.6,92.7,0.232,0,1
2025-04-11,GEN-01,energie,20.8,11315.3,521.5,1.043,0,0
2025-04-11,GEN-02,energie,21.8,11896.9,520.3,1.041,0,0
2025-04-11,GEN-03,energie,20.69,11549.8,257.3,0.515,0,0
2025-04-12,FOR-01,forage,17.25,10464.0,196.8,0.787,0,1
2025-04-12,FOR-02,forage,17.48,8707.4,17.5,0.07,0,0
2025-04-12,FOR-03,forage,17.53,10726.1,162.9,0.652,0,1
2025-04-12,FOR-04,forage,23.7,9157.3,144.0,0.576,0,0
2025-04-12,PEL-01,chargement,18.94,8223.3,340.6,1.135,0,0
2025-04-12,PEL-02,chargement,20.72,9067.9,272.5,0.908,0,0
2025-04-12,PEL-03,chargement,12.98,8605.8,143.9,0.48,0,0
2025-04-12,PEL-04,chargement,16.16,10487.0,135.4,0.451,0,0
2025-04-12,PEL-05,chargement,23.89,9681.7,138.7,0.462,0,0
2025-04-12,CAM-01,transport,18.91,9315.5,268.2,0.67,0,0
2025-04-12,CAM-02,transport,19.9,8503.7,91.3,0.228,0,0
2025-04-12,CAM-03,transport,14.47,8738.0,294.8,0.737,0,1
2025-04-12,CAM-04,transport,14.82,9559.6,56.9,0.142,0,0
2025-04-12,CAM-05,transport,20.4,9889.0,292.8,0.732,0,1
2025-04-12,CAM-06,transport,15.63,8953.2,15.6,0.039,0,0
2025-04-12,CAM-07,transport,15.41,10229.8,315.2,0.788,0,0
2025-04-12,CAM-08,transport,14.31,9897.0,145.8,0.364,0,1
2025-04-12,CAM-09,transport,15.21,10783.2,358.8,0.897,0,0
2025-04-12,CAM-10,transport,19.59,9085.9,54.0,0.135,0,0
2025-04-12,CAM-11,transport,12.19,8561.2,67.5,0.169,0,0
2025-04-12,CAM-12,transport,17.43,10376.0,110.2,0.275,0,1
2025-04-12,GEN-01,energie,24.0,11339.3,545.5,1.091,0,0
2025-04-12,GEN-02,energie,0.0,11896.9,0.0,0.0,0,0
2025-04-12,GEN-03,energie,22.98,11572.8,280.3,0.561,0,0
2025-04-13,FOR-01,forage,17.08,10481.0,213.9,0.855,0,1
2025-04-13,FOR-02,forage,18.08,8725.5,35.6,0.142,0,0
2025-04-13,FOR-03,forage,21.84,10747.9,184.8,0.739,0,1
2025-04-13,FOR-04,forage,18.63,9175.9,162.6,0.651,0,0
2025-04-13,PEL-01,chargement,15.6,8238.9,356.2,1.187,0,0
2025-04-13,PEL-02,chargement,17.16,9085.1,289.7,0.966,0,0
2025-04-13,PEL-03,chargement,19.22,8625.0,163.1,0.544,0,0
2025-04-13,PEL-04,chargement,16.06,10503.1,151.4,0.505,0,0
2025-04-13,PEL-05,chargement,10.46,9692.1,149.2,0.497,0,0
2025-04-13,CAM-01,transport,21.1,9336.6,289.3,0.723,0,0
2025-04-13,CAM-02,transport,23.09,8526.8,114.4,0.286,0,0
2025-04-13,CAM-03,transport,20.78,8758.8,315.6,0.789,0,1
2025-04-13,CAM-04,transport,13.48,9573.0,70.4,0.176,0,0
2025-04-13,CAM-05,transport,17.07,9906.1,309.8,0.775,0,1
2025-04-13,CAM-06,transport,15.19,8968.4,30.8,0.077,0,0
2025-04-13,CAM-07,transport,13.36,10243.2,328.5,0.821,0,0
2025-04-13,CAM-08,transport,14.78,9911.8,160.5,0.401,0,1
2025-04-13,CAM-09,transport,15.65,10798.8,374.5,0.936,0,0
2025-04-13,CAM-10,transport,19.8,9105.7,73.8,0.184,0,0
2025-04-13,CAM-11,transport,18.42,8579.7,85.9,0.215,0,0
2025-04-13,CAM-12,transport,0.0,10376.0,0.0,0.0,1,0
2025-04-13,GEN-01,energie,0.0,11339.3,0.0,0.0,0,0
2025-04-13,GEN-02,energie,22.84,11919.7,22.8,0.046,0,0
2025-04-13,GEN-03,energie,22.28,11595.1,302.5,0.605,0,0
2025-04-14,FOR-01,forage,20.97,10502.0,234.8,0.939,0,1
2025-04-14,FOR-02,forage,14.67,8740.1,50.2,0.201,0,0
2025-04-14,FOR-03,forage,17.24,10765.1,202.0,0.808,0,1
2025-04-14,FOR-04,forage,17.92,9193.8,180.5,0.722,0,0
2025-04-14,PEL-01,chargement,21.79,8260.7,378.0,1.26,0,0
2025-04-14,PEL-02,chargement,20.84,9105.9,310.5,1.035,0,0
2025-04-14,PEL-03,chargement,20.54,8645.6,183.7,0.612,0,1
2025-04-14,PEL-04,chargement,22.22,10525.3,173.7,0.579,0,0
2025-04-14,PEL-05,chargement,18.78,9710.9,168.0,0.56,0,0
2025-04-14,CAM-01,transport,22.81,9359.4,312.1,0.78,0,0
2025-04-14,CAM-02,transport,19.42,8546.2,133.8,0.334,0,0
2025-04-14,CAM-03,transport,16.9,8775.7,332.5,0.831,0,1
2025-04-14,CAM-04,transport,18.25,9591.3,88.7,0.222,0,0
2025-04-14,CAM-05,transport,17.81,9923.9,327.7,0.819,0,1
2025-04-14,CAM-06,transport,15.14,8983.5,46.0,0.115,0,0
2025-04-14,CAM-07,transport,18.08,10261.2,346.6,0.867,0,0
2025-04-14,CAM-08,transport,18.0,9929.8,178.5,0.446,0,1
2025-04-14,CAM-09,transport,16.29,10815.1,390.8,0.977,0,0
2025-04-14,CAM-10,transport,18.27,9124.0,92.0,0.23,0,0
2025-04-14,CAM-11,transport,17.35,8597.0,103.3,0.258,0,0
2025-04-14,CAM-12,transport,17.98,10394.0,18.0,0.045,0,0
2025-04-14,GEN-01,energie,17.5,11356.8,17.5,0.035,0,0
2025-04-14,GEN-02,energie,23.05,11942.8,45.9,0.092,0,0
2025-04-14,GEN-03,energie,22.81,11617.9,325.4,0.651,0,0
2025-04-15,FOR-01,forage,0.0,10502.0,0.0,0.0,1,1
2025-04-15,FOR-02,forage,24.0,8764.1,74.2,0.297,0,0
2025-04-15,FOR-03,forage,18.26,10783.4,220.2,0.881,0,1
2025-04-15,FOR-04,forage,15.1,9208.9,195.7,0.783,0,0
2025-04-15,PEL-01,chargement,16.94,8277.6,395.0,1.317,0,0
2025-04-15,PEL-02,chargement,18.09,9124.0,328.6,1.095,0,0
2025-04-15,PEL-03,chargement,19.0,8664.6,202.7,0.676,0,1
2025-04-15,PEL-04,chargement,14.93,10540.2,188.6,0.629,0,0
2025-04-15,PEL-05,chargement,17.02,9727.9,185.0,0.617,0,0
2025-04-15,CAM-01,transport,21.77,9381.2,333.9,0.835,0,0
2025-04-15,CAM-02,transport,15.93,8562.2,149.7,0.374,0,0
2025-04-15,CAM-03,transport,21.57,8797.3,354.1,0.885,0,1
2025-04-15,CAM-04,transport,17.35,9608.6,106.0,0.265,0,0
2025-04-15,CAM-05,transport,0.0,9923.9,0.0,0.0,1,0
2025-04-15,CAM-06,transport,22.44,9006.0,68.4,0.171,0,0
2025-04-15,CAM-07,transport,15.75,10277.0,362.4,0.906,0,0
2025-04-15,CAM-08,transport,20.2,9950.0,198.8,0.497,0,1
2025-04-15,CAM-09,transport,14.05,10829.2,404.8,1.012,0,0
2025-04-15,CAM-10,transport,19.7,9143.7,111.7,0.279,0,0
2025-04-15,CAM-11,transport,22.26,8619.3,125.5,0.314,0,0
2025-04-15,CAM-12,transport,14.38,10408.4,32.4,0.081,0,0
2025-04-15,GEN-01,energie,20.96,11377.8,38.5,0.077,0,0
2025-04-15,GEN-02,energie,22.63,11965.4,68.5,0.137,0,0
2025-04-15,GEN-03,energie,21.55,11639.5,346.9,0.694,0,0
2025-04-16,FOR-01,forage,14.1,10516.1,14.1,0.056,0,1
2025-04-16,FOR-02,forage,20.74,8784.9,95.0,0.38,0,0
2025-04-16,FOR-03,forage,20.35,10803.7,240.6,0.962,0,1
2025-04-16,FOR-04,forage,20.13,9229.1,215.8,0.863,0,0
2025-04-16,PEL-01,chargement,0.0,8277.6,0.0,0.0,0,0
2025-04-16,PEL-02,chargement,16.35,9140.4,345.0,1.15,0,0
2025-04-16,PEL-03,chargement,21.88,8686.5,224.6,0.749,0,1
2025-04-16,PEL-04,chargement,19.46,10559.7,208.0,0.693,0,0
2025-04-16,PEL-05,chargement,17.41,9745.3,202.4,0.675,0,0
2025-04-16,CAM-01,transport,17.68,9398.9,351.5,0.879,0,0
2025-04-16,CAM-02,transport,13.47,8575.6,163.2,0.408,0,0
2025-04-16,CAM-03,transport,17.5,8814.8,371.5,0.929,0,1
2025-04-16,CAM-04,transport,10.85,9619.5,116.9,0.292,0,0
2025-04-16,CAM-05,transport,15.91,9939.8,15.9,0.04,0,0
2025-04-16,CAM-06,transport,16.69,9022.7,85.1,0.213,0,0
2025-04-16,CAM-07,transport,17.44,10294.4,379.8,0.95,0,0
2025-04-16,CAM-08,transport,16.78,9966.8,215.5,0.539,0,1
2025-04-16,CAM-09,transport,20.3,10849.5,425.1,1.063,0,0
2025-04-16,CAM-10,transport,19.89,9163.6,131.6,0.329,0,0
2025-04-16,CAM-11,transport,19.73,8639.0,145.2,0.363,0,0
2025-04-16,CAM-12,transport,24.0,10432.4,56.4,0.141,0,0
2025-04-16,GEN-01,energie,19.27,11397.1,57.7,0.115,0,0
2025-04-16,GEN-02,energie,20.94,11986.4,89.5,0.179,0,0
2025-04-16,GEN-03,energie,18.87,11658.3,365.8,0.732,0,0
2025-04-17,FOR-01,forage,18.55,10534.7,32.7,0.131,0,1
2025-04-17,FOR-02,forage,15.67,8800.6,110.7,0.443,0,0
2025-04-17,FOR-03,forage,14.24,10818.0,254.8,1.019,0,1
2025-04-17,FOR-04,forage,17.88,9247.0,233.7,0.935,0,0
2025-04-17,PEL-01,chargement,12.43,8290.1,12.4,0.041,0,0
2025-04-17,PEL-02,chargement,13.88,9154.2,358.8,1.196,0,0
2025-04-17,PEL-03,chargement,18.61,8705.1,243.2,0.811,0,1
2025-04-17,PEL-04,chargement,17.7,10577.4,225.7,0.752,0,1
2025-04-17,PEL-05,chargement,18.58,9763.9,221.0,0.737,0,0
2025-04-17,CAM-01,transport,18.13,9417.0,369.7,0.924,0,0
2025-04-17,CAM-02,transport,16.31,8592.0,179.5,0.449,0,0
2025-04-17,CAM-03,transport,24.0,8838.8,395.5,0.989,0,1
2025-04-17,CAM-04,transport,16.46,9636.0,133.3,0.333,0,0
2025-04-17,CAM-05,transport,18.34,9958.1,34.2,0.086,0,0
2025-04-17,CAM-06,transport,17.22,9039.9,102.3,0.256,0,0
2025-04-17,CAM-07,transport,18.08,10312.5,397.9,0.995,0,0
2025-04-17,CAM-08,transport,22.1,9988.9,237.6,0.594,0,1
2025-04-17,CAM-09,transport,16.18,10865.7,441.3,1.103,0,0
2025-04-17,CAM-10,transport,15.81,9179.4,147.4,0.369,0,0
2025-04-17,CAM-11,transport,20.53,8659.5,165.8,0.414,0,0
2025-04-17,CAM-12,transport,15.56,10447.9,71.9,0.18,0,0
2025-04-17,GEN-01,energie,24.0,11421.1,81.7,0.163,0,0
2025-04-17,GEN-02,energie,23.68,12010.0,113.1,0.226,0,0
2025-04-17,GEN-03,energie,24.0,11682.3,389.8,0.78,0,0
2025-04-18,FOR-01,forage,14.57,10549.2,47.2,0.189,0,1
2025-04-18,FOR-02,forage,22.84,8823.4,133.5,0.534,0,0
2025-04-18,FOR-03,forage,0.0,10818.0,0.0,0.0,1,0
2025-04-18,FOR-04,forage,15.92,9262.9,249.6,0.998,0,0
2025-04-18,PEL-01,chargement,18.58,8308.6,31.0,0.103,0,0
2025-04-18,PEL-02,chargement,15.55,9169.8,374.4,1.248,0,0
2025-04-18,PEL-03,chargement,19.45,8724.5,262.6,0.875,0,1
2025-04-18,PEL-04,chargement,16.49,10593.9,242.2,0.807,0,1
2025-04-18,PEL-05,chargement,20.51,9784.4,241.5,0.805,0,0
2025-04-18,CAM-01,transport,16.55,9433.5,386.2,0.966,0,0
2025-04-18,CAM-02,transport,18.1,8610.0,197.6,0.494,0,0
2025-04-18,CAM-03,transport,20.94,8859.7,416.5,1.041,0,1
2025-04-18,CAM-04,transport,15.69,9651.7,149.0,0.373,0,0
2025-04-18,CAM-05,transport,20.76,9978.9,55.0,0.138,0,0
2025-04-18,CAM-06,transport,9.13,9049.0,111.4,0.279,0,0
2025-04-18,CAM-07,transport,17.3,10329.8,415.2,1.038,0,0
2025-04-18,CAM-08,transport,18.31,10007.2,256.0,0.64,0,1
2025-04-18,CAM-09,transport,0.0,10865.7,0.0,0.0,0,0
2025-04-18,CAM-10,transport,11.63,9191.0,159.1,0.398,0,0
2025-04-18,CAM-11,transport,17.26,8676.8,183.0,0.458,0,0
2025-04-18,CAM-12,transport,13.33,10461.2,85.2,0.213,0,0
2025-04-18,GEN-01,energie,19.32,11440.4,101.0,0.202,0,0
2025-04-18,GEN-02,energie,21.14,12031.2,134.3,0.269,0,0
2025-04-18,GEN-03,energie,23.23,11705.6,413.0,0.826,0,0
2025-04-19,FOR-01,forage,21.23,10570.5,68.5,0.274,0,1
2025-04-19,FOR-02,forage,21.58,8845.0,155.1,0.62,0,0
2025-04-19,FOR-03,forage,15.64,10833.6,15.6,0.063,0,0
2025-04-19,FOR-04,forage,12.37,9275.2,262.0,1.048,0,0
2025-04-19,PEL-01,chargement,18.59,8327.2,49.6,0.165,0,0
2025-04-19,PEL-02,chargement,17.73,9187.5,392.1,1.307,0,0
2025-04-19,PEL-03,chargement,20.64,8745.2,283.3,0.944,0,1
2025-04-19,PEL-04,chargement,24.0,10617.9,266.2,0.887,0,1
2025-04-19,PEL-05,chargement,15.64,9800.0,257.1,0.857,0,0
2025-04-19,CAM-01,transport,22.09,9455.6,408.3,1.021,0,0
2025-04-19,CAM-02,transport,16.94,8627.0,214.5,0.536,0,0
2025-04-19,CAM-03,transport,0.0,8859.7,0.0,0.0,1,0
2025-04-19,CAM-04,transport,17.0,9668.6,166.0,0.415,0,0
2025-04-19,CAM-05,transport,16.64,9995.6,71.7,0.179,0,0
2025-04-19,CAM-06,transport,21.65,9070.7,133.1,0.333,0,0
2025-04-19,CAM-07,transport,0.0,10329.8,0.0,0.0,0,0
2025-04-19,CAM-08,transport,0.0,10007.2,0.0,0.0,1,1
2025-04-19,CAM-09,transport,17.25,10882.9,17.2,0.043,0,0
2025-04-19,CAM-10,transport,24.0,9215.0,183.1,0.458,0,0
2025-04-19,CAM-11,transport,20.85,8697.6,203.9,0.51,0,0
2025-04-19,CAM-12,transport,13.01,10474.3,98.3,0.246,0,0
2025-04-19,GEN-01,energie,22.01,11462.4,123.1,0.246,0,0
2025-04-19,GEN-02,energie,18.35,12049.5,152.6,0.305,0,0
2025-04-19,GEN-03,energie,24.0,11729.6,437.0,0.874,0,0
2025-04-20,FOR-01,forage,0.0,10570.5,0.0,0.0,1,0
2025-04-20,FOR-02,forage,18.78,8863.8,173.9,0.695,0,1
2025-04-20,FOR-03,forage,22.6,10856.2,38.2,0.153,0,0
2025-04-20,FOR-04,forage,0.0,9275.2,0.0,0.0,0,0
2025-04-20,PEL-01,chargement,14.49,8341.7,64.1,0.214,0,0
2025-04-20,PEL-02,chargement,15.21,9202.7,407.3,1.358,0,0
2025-04-20,PEL-03,chargement,17.74,8762.9,301.0,1.003,0,1
2025-04-20,PEL-04,chargement,19.38,10637.3,285.6,0.952,0,1
2025-04-20,PEL-05,chargement,24.0,9824.0,281.1,0.937,0,0
2025-04-20,CAM-01,transport,20.36,9476.0,428.7,1.072,0,0
2025-04-20,CAM-02,transport,15.21,8642.2,229.7,0.574,0,0
2025-04-20,CAM-03,transport,20.85,8880.5,20.9,0.052,0,0
2025-04-20,CAM-04,transport,22.44,9691.1,188.5,0.471,0,0
2025-04-20,CAM-05,transport,16.89,10012.4,88.5,0.221,0,0
2025-04-20,CAM-06,transport,22.23,9092.9,155.3,0.388,0,0
2025-04-20,CAM-07,transport,15.78,10345.6,15.8,0.039,0,0
2025-04-20,CAM-08,transport,20.85,10028.1,20.9,0.052,0,1
2025-04-20,CAM-09,transport,14.43,10897.4,31.7,0.079,0,0
2025-04-20,CAM-10,transport,17.92,9232.9,201.0,0.502,0,0
2025-04-20,CAM-11,transport,19.92,8717.6,223.8,0.559,0,0
2025-04-20,CAM-12,transport,21.91,10496.2,120.2,0.3,0,0
2025-04-20,GEN-01,energie,23.95,11486.3,147.0,0.294,0,0
2025-04-20,GEN-02,energie,20.22,12069.7,172.9,0.346,0,0
2025-04-20,GEN-03,energie,23.39,11753.0,460.4,0.921,0,0
2025-04-21,FOR-01,forage,13.1,10583.6,13.1,0.052,0,0
2025-04-21,FOR-02,forage,17.48,8881.2,191.3,0.765,0,1
2025-04-21,FOR-03,forage,19.78,10876.0,58.0,0.232,0,0
2025-04-21,FOR-04,forage,17.61,9292.9,17.6,0.07,0,0
2025-04-21,PEL-01,chargement,19.13,8360.9,83.2,0.277,0,0
2025-04-21,PEL-02,chargement,0.0,9202.7,0.0,0.0,0,0
2025-04-21,PEL-03,chargement,0.0,8762.9,0.0,0.0,1,0
2025-04-21,PEL-04,chargement,20.91,10658.2,306.5,1.022,0,1
2025-04-21,PEL-05,chargement,16.43,9840.5,297.5,0.992,0,0
2025-04-21,CAM-01,transport,21.07,9497.1,449.7,1.124,0,0
2025-04-21,CAM-02,transport,14.34,8656.5,244.1,0.61,0,0
2025-04-21,CAM-03,transport,20.51,8901.1,41.4,0.103,0,0
2025-04-21,CAM-04,transport,14.55,9705.6,203.0,0.508,0,0
2025-04-21,CAM-05,transport,20.38,10032.8,108.9,0.272,0,0
2025-04-21,CAM-06,transport,18.72,9111.6,174.0,0.435,0,0
2025-04-21,CAM-07,transport,19.69,10365.3,35.5,0.089,0,0
2025-04-21,CAM-08,transport,21.53,10049.6,42.4,0.106,0,1
2025-04-21,CAM-09,transport,17.89,10915.2,49.6,0.124,0,0
2025-04-21,CAM-10,transport,13.46,9246.4,214.4,0.536,0,0
2025-04-21,CAM-11,transport,19.51,8737.1,243.3,0.608,0,0
2025-04-21,CAM-12,transport,19.85,10516.0,140.0,0.35,0,0
2025-04-21,GEN-01,energie,23.34,11509.7,170.3,0.341,0,0
2025-04-21,GEN-02,energie,24.0,12093.7,196.9,0.394,0,0
2025-04-21,GEN-03,energie,20.76,11773.7,481.2,0.962,0,0
2025-04-22,FOR-01,forage,18.85,10602.4,31.9,0.128,0,0
